LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed Level,Unemployed Rate
CN3200100000000,32,1,"Churchill County, NV",2015,"10,616","9,885",731,6.9
CN3200300000000,32,3,"Clark County, NV",2015,"1,038,703","967,633","71,070",6.8
CN3200500000000,32,5,"Douglas County, NV",2015,"22,496","20,982","1,514",6.7
CN3200700000000,32,7,"Elko County, NV",2015,"26,947","25,564","1,383",5.1
CN3200900000000,32,9,"Esmeralda County, NV",2015,530,507,23,4.3
CN3201100000000,32,11,"Eureka County, NV",2015,"1,003",944,59,5.9
CN3201300000000,32,13,"Humboldt County, NV",2015,"8,467","7,974",493,5.8
CN3201500000000,32,15,"Lander County, NV",2015,"3,282","3,064",218,6.6
CN3201700000000,32,17,"Lincoln County, NV",2015,"1,971","1,852",119,6
CN3201900000000,32,19,"Lyon County, NV",2015,"21,895","19,857","2,038",9.3
CN3202100000000,32,21,"Mineral County, NV",2015,"1,617","1,451",166,10.3
CN3202300000000,32,23,"Nye County, NV",2015,"16,184","14,777","1,407",8.7
CN3202700000000,32,27,"Pershing County, NV",2015,"2,511","2,341",170,6.8
CN3202900000000,32,29,"Storey County, NV",2015,"1,873","1,734",139,7.4
CN3203100000000,32,31,"Washoe County, NV",2015,"225,943","211,811","14,132",6.3
CN3203300000000,32,33,"White Pine County, NV",2015,"4,823","4,566",257,5.3
CN3251000000000,32,510,"Carson City, NV",2015,"24,877","23,080","1,797",7.2
CN3300100000000,33,1,"Belknap County, NH",2015,"31,461","30,413","1,048",3.3
CN3300300000000,33,3,"Carroll County, NH",2015,"23,694","22,872",822,3.5
CN3300500000000,33,5,"Cheshire County, NH",2015,"41,366","40,057","1,309",3.2
CN3300700000000,33,7,"Coos County, NH",2015,"14,755","14,111",644,4.4
CN3300900000000,33,9,"Grafton County, NH",2015,"48,443","47,113","1,330",2.7
CN3301100000000,33,11,"Hillsborough County, NH",2015,"228,760","220,595","8,165",3.6
CN3301300000000,33,13,"Merrimack County, NH",2015,"80,956","78,464","2,492",3.1
CN3301500000000,33,15,"Rockingham County, NH",2015,"177,990","171,595","6,395",3.6
CN3301700000000,33,17,"Strafford County, NH",2015,"70,939","68,727","2,212",3.1
CN3301900000000,33,19,"Sullivan County, NH",2015,"23,577","22,930",647,2.7
CN3400100000000,34,1,"Atlantic County, NJ",2015,"127,902","115,665","12,237",9.6
CN3400300000000,34,3,"Bergen County, NJ",2015,"483,915","461,124","22,791",4.7
CN3400500000000,34,5,"Burlington County, NJ",2015,"232,623","220,189","12,434",5.3
CN3400700000000,34,7,"Camden County, NJ",2015,"255,390","238,892","16,498",6.5
CN3400900000000,34,9,"Cape May County, NJ",2015,"48,534","43,143","5,391",11.1
CN3401100000000,34,11,"Cumberland County, NJ",2015,"68,117","62,100","6,017",8.8
CN3401300000000,34,13,"Essex County, NJ",2015,"375,066","349,110","25,956",6.9
CN3401500000000,34,15,"Gloucester County, NJ",2015,"149,930","140,845","9,085",6.1
CN3401700000000,34,17,"Hudson County, NJ",2015,"362,284","342,752","19,532",5.4
CN3401900000000,34,19,"Hunterdon County, NJ",2015,"65,534","62,747","2,787",4.3
CN3402100000000,34,21,"Mercer County, NJ",2015,"198,447","188,505","9,942",5
CN3402300000000,34,23,"Middlesex County, NJ",2015,"440,742","418,062","22,680",5.1
CN3402500000000,34,25,"Monmouth County, NJ",2015,"329,935","312,901","17,034",5.2
CN3402700000000,34,27,"Morris County, NJ",2015,"262,029","250,565","11,464",4.4
CN3402900000000,34,29,"Ocean County, NJ",2015,"268,497","251,911","16,586",6.2
CN3403100000000,34,31,"Passaic County, NJ",2015,"248,816","231,177","17,639",7.1
CN3403300000000,34,33,"Salem County, NJ",2015,"31,080","28,792","2,288",7.4
CN3403500000000,34,35,"Somerset County, NJ",2015,"174,324","166,357","7,967",4.6
CN3403700000000,34,37,"Sussex County, NJ",2015,"76,640","72,454","4,186",5.5
CN3403900000000,34,39,"Union County, NJ",2015,"280,235","263,283","16,952",6
CN3404100000000,34,41,"Warren County, NJ",2015,"57,192","54,121","3,071",5.4
CN3500100000000,35,1,"Bernalillo County, NM",2015,"320,916","302,038","18,878",5.9
CN3500300000000,35,3,"Catron County, NM",2015,"1,187","1,088",99,8.3
CN3500500000000,35,5,"Chaves County, NM",2015,"27,594","25,858","1,736",6.3
CN3500600000000,35,6,"Cibola County, NM",2015,"9,228","8,491",737,8
CN3500700000000,35,7,"Colfax County, NM",2015,"6,012","5,652",360,6
CN3500900000000,35,9,"Curry County, NM",2015,"21,806","20,743","1,063",4.9
CN3501100000000,35,11,"De Baca County, NM",2015,847,804,43,5.1
CN3501300000000,35,13,"Dona Ana County, NM",2015,"93,919","87,061","6,858",7.3
CN3501500000000,35,15,"Eddy County, NM",2015,"29,685","28,226","1,459",4.9
CN3501700000000,35,17,"Grant County, NM",2015,"12,417","11,614",803,6.5
CN3501900000000,35,19,"Guadalupe County, NM",2015,"1,627","1,512",115,7.1
CN3502100000000,35,21,"Harding County, NM",2015,284,260,24,8.5
CN3502300000000,35,23,"Hidalgo County, NM",2015,"2,127","1,995",132,6.2
CN3502500000000,35,25,"Lea County, NM",2015,"29,783","27,941","1,842",6.2
CN3502700000000,35,27,"Lincoln County, NM",2015,"8,655","8,157",498,5.8
CN3502800000000,35,28,"Los Alamos County, NM",2015,"8,466","8,125",341,4
CN3502900000000,35,29,"Luna County, NM",2015,"10,993","9,092","1,901",17.3
CN3503100000000,35,31,"McKinley County, NM",2015,"24,194","21,833","2,361",9.8
CN3503300000000,35,33,"Mora County, NM",2015,"2,260","2,041",219,9.7
CN3503500000000,35,35,"Otero County, NM",2015,"24,895","23,357","1,538",6.2
CN3503700000000,35,37,"Quay County, NM",2015,"3,257","3,026",231,7.1
CN3503900000000,35,39,"Rio Arriba County, NM",2015,"16,522","15,199","1,323",8
CN3504100000000,35,41,"Roosevelt County, NM",2015,"8,007","7,575",432,5.4
CN3504300000000,35,43,"Sandoval County, NM",2015,"61,805","57,709","4,096",6.6
CN3504500000000,35,45,"San Juan County, NM",2015,"55,383","51,574","3,809",6.9
CN3504700000000,35,47,"San Miguel County, NM",2015,"11,041","10,195",846,7.7
CN3504900000000,35,49,"Santa Fe County, NM",2015,"72,865","68,976","3,889",5.3
CN3505100000000,35,51,"Sierra County, NM",2015,"4,011","3,647",364,9.1
CN3505300000000,35,53,"Socorro County, NM",2015,"6,510","6,019",491,7.5
CN3505500000000,35,55,"Taos County, NM",2015,"14,850","13,492","1,358",9.1
CN3505700000000,35,57,"Torrance County, NM",2015,"5,441","4,950",491,9
CN3505900000000,35,59,"Union County, NM",2015,"1,884","1,802",82,4.4
CN3506100000000,35,61,"Valencia County, NM",2015,"29,529","27,335","2,194",7.4
CN3600100000000,36,1,"Albany County, NY",2015,"159,383","152,461","6,922",4.3
CN3600300000000,36,3,"Allegany County, NY",2015,"20,458","19,129","1,329",6.5
CN3600500000000,36,5,"Bronx County, NY",2015,"613,190","565,512","47,678",7.8
CN3600700000000,36,7,"Broome County, NY",2015,"87,272","82,072","5,200",6
CN3600900000000,36,9,"Cattaraugus County, NY",2015,"35,412","33,189","2,223",6.3
CN3601100000000,36,11,"Cayuga County, NY",2015,"37,279","35,291","1,988",5.3
CN3601300000000,36,13,"Chautauqua County, NY",2015,"57,925","54,438","3,487",6
CN3601500000000,36,15,"Chemung County, NY",2015,"37,681","35,473","2,208",5.9
CN3601700000000,36,17,"Chenango County, NY",2015,"23,216","21,952","1,264",5.4
CN3601900000000,36,19,"Clinton County, NY",2015,"36,125","34,024","2,101",5.8
CN3602100000000,36,21,"Columbia County, NY",2015,"31,588","30,331","1,257",4
CN3602300000000,36,23,"Cortland County, NY",2015,"23,403","22,028","1,375",5.9
CN3602500000000,36,25,"Delaware County, NY",2015,"19,609","18,435","1,174",6
CN3602700000000,36,27,"Dutchess County, NY",2015,"144,065","137,603","6,462",4.5
CN3602900000000,36,29,"Erie County, NY",2015,"451,194","427,193","24,001",5.3
CN3603100000000,36,31,"Essex County, NY",2015,"17,409","16,363","1,046",6
CN3603300000000,36,33,"Franklin County, NY",2015,"20,083","18,779","1,304",6.5
CN3603500000000,36,35,"Fulton County, NY",2015,"23,580","22,064","1,516",6.4
CN3603700000000,36,37,"Genesee County, NY",2015,"30,270","28,774","1,496",4.9
CN3603900000000,36,39,"Greene County, NY",2015,"20,836","19,665","1,171",5.6
CN3604100000000,36,41,"Hamilton County, NY",2015,"2,448","2,283",165,6.7
CN3604300000000,36,43,"Herkimer County, NY",2015,"28,580","26,800","1,780",6.2
CN3604500000000,36,45,"Jefferson County, NY",2015,"46,788","43,708","3,080",6.6
CN3604700000000,36,47,"Kings County, NY",2015,"1,229,405","1,156,891","72,514",5.9
CN3604900000000,36,49,"Lewis County, NY",2015,"11,834","11,016",818,6.9
CN3605100000000,36,51,"Livingston County, NY",2015,"31,425","29,776","1,649",5.2
CN3605300000000,36,53,"Madison County, NY",2015,"33,077","31,201","1,876",5.7
CN3605500000000,36,55,"Monroe County, NY",2015,"367,520","348,923","18,597",5.1
CN3605700000000,36,57,"Montgomery County, NY",2015,"22,397","20,929","1,468",6.6
CN3605900000000,36,59,"Nassau County, NY",2015,"701,610","672,024","29,586",4.2
CN3606100000000,36,61,"New York County, NY",2015,"920,921","876,135","44,786",4.9
CN3606300000000,36,63,"Niagara County, NY",2015,"101,710","95,451","6,259",6.2
CN3606500000000,36,65,"Oneida County, NY",2015,"102,702","97,231","5,471",5.3
CN3606700000000,36,67,"Onondaga County, NY",2015,"223,748","212,733","11,015",4.9
CN3606900000000,36,69,"Ontario County, NY",2015,"55,378","52,768","2,610",4.7
CN3607100000000,36,71,"Orange County, NY",2015,"178,984","170,653","8,331",4.7
CN3607300000000,36,73,"Orleans County, NY",2015,"17,977","16,834","1,143",6.4
CN3607500000000,36,75,"Oswego County, NY",2015,"54,331","50,435","3,896",7.2
CN3607700000000,36,77,"Otsego County, NY",2015,"28,868","27,313","1,555",5.4
CN3607900000000,36,79,"Putnam County, NY",2015,"50,903","48,735","2,168",4.3
CN3608100000000,36,81,"Queens County, NY",2015,"1,171,067","1,112,332","58,735",5
CN3608300000000,36,83,"Rensselaer County, NY",2015,"82,047","78,237","3,810",4.6
CN3608500000000,36,85,"Richmond County, NY",2015,"222,148","209,186","12,962",5.8
CN3608700000000,36,87,"Rockland County, NY",2015,"153,062","146,141","6,921",4.5
CN3608900000000,36,89,"St. Lawrence County, NY",2015,"44,139","40,922","3,217",7.3
CN3609100000000,36,91,"Saratoga County, NY",2015,"117,549","112,677","4,872",4.1
CN3609300000000,36,93,"Schenectady County, NY",2015,"76,183","72,596","3,587",4.7
CN3609500000000,36,95,"Schoharie County, NY",2015,"14,757","13,901",856,5.8
CN3609700000000,36,97,"Schuyler County, NY",2015,"8,399","7,845",554,6.6
CN3609900000000,36,99,"Seneca County, NY",2015,"15,812","15,000",812,5.1
CN3610100000000,36,101,"Steuben County, NY",2015,"43,956","41,194","2,762",6.3
CN3610300000000,36,103,"Suffolk County, NY",2015,"780,621","743,913","36,708",4.7
CN3610500000000,36,105,"Sullivan County, NY",2015,"33,904","32,077","1,827",5.4
CN3610700000000,36,107,"Tioga County, NY",2015,"23,517","22,216","1,301",5.5
CN3610900000000,36,109,"Tompkins County, NY",2015,"50,714","48,486","2,228",4.4
CN3611100000000,36,111,"Ulster County, NY",2015,"88,848","84,584","4,264",4.8
CN3611300000000,36,113,"Warren County, NY",2015,"32,441","30,647","1,794",5.5
CN3611500000000,36,115,"Washington County, NY",2015,"28,818","27,373","1,445",5
CN3611700000000,36,117,"Wayne County, NY",2015,"44,542","42,174","2,368",5.3
CN3611900000000,36,119,"Westchester County, NY",2015,"481,220","459,373","21,847",4.5
CN3612100000000,36,121,"Wyoming County, NY",2015,"18,483","17,443","1,040",5.6
CN3612300000000,36,123,"Yates County, NY",2015,"11,810","11,222",588,5
CN3700100000000,37,1,"Alamance County, NC",2015,"77,289","73,147","4,142",5.4
CN3700300000000,37,3,"Alexander County, NC",2015,"17,539","16,675",864,4.9
CN3700500000000,37,5,"Alleghany County, NC",2015,"4,466","4,192",274,6.1
CN3700700000000,37,7,"Anson County, NC",2015,"10,829","10,122",707,6.5
CN3700900000000,37,9,"Ashe County, NC",2015,"12,310","11,569",741,6
CN3701100000000,37,11,"Avery County, NC",2015,"7,531","7,084",447,5.9
CN3701300000000,37,13,"Beaufort County, NC",2015,"20,117","18,791","1,326",6.6
CN3701500000000,37,15,"Bertie County, NC",2015,"8,603","7,981",622,7.2
CN3701700000000,37,17,"Bladen County, NC",2015,"14,740","13,567","1,173",8
CN3701900000000,37,19,"Brunswick County, NC",2015,"48,537","44,994","3,543",7.3
CN3702100000000,37,21,"Buncombe County, NC",2015,"130,400","124,712","5,688",4.4
CN3702300000000,37,23,"Burke County, NC",2015,"39,325","37,114","2,211",5.6
CN3702500000000,37,25,"Cabarrus County, NC",2015,"97,608","92,552","5,056",5.2
CN3702700000000,37,27,"Caldwell County, NC",2015,"35,465","33,244","2,221",6.3
CN3702900000000,37,29,"Camden County, NC",2015,"4,612","4,348",264,5.7
CN3703100000000,37,31,"Carteret County, NC",2015,"31,335","29,480","1,855",5.9
CN3703300000000,37,33,"Caswell County, NC",2015,"9,624","9,017",607,6.3
CN3703500000000,37,35,"Catawba County, NC",2015,"75,149","71,007","4,142",5.5
CN3703700000000,37,37,"Chatham County, NC",2015,"33,383","31,799","1,584",4.7
CN3703900000000,37,39,"Cherokee County, NC",2015,"11,121","10,403",718,6.5
CN3704100000000,37,41,"Chowan County, NC",2015,"5,640","5,237",403,7.1
CN3704300000000,37,43,"Clay County, NC",2015,"4,045","3,796",249,6.2
CN3704500000000,37,45,"Cleveland County, NC",2015,"46,086","43,141","2,945",6.4
CN3704700000000,37,47,"Columbus County, NC",2015,"22,610","20,907","1,703",7.5
CN3704900000000,37,49,"Craven County, NC",2015,"41,340","38,837","2,503",6.1
CN3705100000000,37,51,"Cumberland County, NC",2015,"126,260","117,036","9,224",7.3
CN3705300000000,37,53,"Currituck County, NC",2015,"12,848","12,103",745,5.8
CN3705500000000,37,55,"Dare County, NC",2015,"20,299","18,785","1,514",7.5
CN3705700000000,37,57,"Davidson County, NC",2015,"78,735","74,355","4,380",5.6
CN3705900000000,37,59,"Davie County, NC",2015,"19,848","18,849",999,5
CN3706100000000,37,61,"Duplin County, NC",2015,"26,488","24,969","1,519",5.7
CN3706300000000,37,63,"Durham County, NC",2015,"156,610","148,757","7,853",5
CN3706500000000,37,65,"Edgecombe County, NC",2015,"22,820","20,635","2,185",9.6
CN3706700000000,37,67,"Forsyth County, NC",2015,"179,729","169,830","9,899",5.5
CN3706900000000,37,69,"Franklin County, NC",2015,"28,715","27,014","1,701",5.9
CN3707100000000,37,71,"Gaston County, NC",2015,"102,781","96,604","6,177",6
CN3707300000000,37,73,"Gates County, NC",2015,"5,144","4,862",282,5.5
CN3707500000000,37,75,"Graham County, NC",2015,"3,187","2,805",382,12
CN3707700000000,37,77,"Granville County, NC",2015,"28,531","27,121","1,410",4.9
CN3707900000000,37,79,"Greene County, NC",2015,"9,480","8,955",525,5.5
CN3708100000000,37,81,"Guilford County, NC",2015,"256,282","241,229","15,053",5.9
CN3708300000000,37,83,"Halifax County, NC",2015,"20,772","18,941","1,831",8.8
CN3708500000000,37,85,"Harnett County, NC",2015,"50,251","46,878","3,373",6.7
CN3708700000000,37,87,"Haywood County, NC",2015,"27,651","26,197","1,454",5.3
CN3708900000000,37,89,"Henderson County, NC",2015,"50,660","48,252","2,408",4.8
CN3709100000000,37,91,"Hertford County, NC",2015,"9,221","8,570",651,7.1
CN3709300000000,37,93,"Hoke County, NC",2015,"19,831","18,257","1,574",7.9
CN3709500000000,37,95,"Hyde County, NC",2015,"2,145","1,949",196,9.1
CN3709700000000,37,97,"Iredell County, NC",2015,"82,183","77,666","4,517",5.5
CN3709900000000,37,99,"Jackson County, NC",2015,"18,465","17,340","1,125",6.1
CN3710100000000,37,101,"Johnston County, NC",2015,"88,159","83,549","4,610",5.2
CN3710300000000,37,103,"Jones County, NC",2015,"4,548","4,286",262,5.8
CN3710500000000,37,105,"Lee County, NC",2015,"26,090","24,208","1,882",7.2
CN3710700000000,37,107,"Lenoir County, NC",2015,"27,741","25,980","1,761",6.3
CN3710900000000,37,109,"Lincoln County, NC",2015,"40,614","38,408","2,206",5.4
CN3711100000000,37,111,"McDowell County, NC",2015,"21,260","20,091","1,169",5.5
CN3711300000000,37,113,"Macon County, NC",2015,"15,119","14,187",932,6.2
CN3711500000000,37,115,"Madison County, NC",2015,"9,470","8,930",540,5.7
CN3711700000000,37,117,"Martin County, NC",2015,"9,717","8,971",746,7.7
CN3711900000000,37,119,"Mecklenburg County, NC",2015,"565,288","534,989","30,299",5.4
CN3712100000000,37,121,"Mitchell County, NC",2015,"6,311","5,879",432,6.8
CN3712300000000,37,123,"Montgomery County, NC",2015,"11,625","10,963",662,5.7
CN3712500000000,37,125,"Moore County, NC",2015,"38,289","36,069","2,220",5.8
CN3712700000000,37,127,"Nash County, NC",2015,"43,865","40,670","3,195",7.3
CN3712900000000,37,129,"New Hanover County, NC",2015,"113,388","107,314","6,074",5.4
CN3713100000000,37,131,"Northampton County, NC",2015,"7,866","7,273",593,7.5
CN3713300000000,37,133,"Onslow County, NC",2015,"63,749","59,993","3,756",5.9
CN3713500000000,37,135,"Orange County, NC",2015,"73,372","69,975","3,397",4.6
CN3713700000000,37,137,"Pamlico County, NC",2015,"5,335","5,017",318,6
CN3713900000000,37,139,"Pasquotank County, NC",2015,"17,450","16,185","1,265",7.2
CN3714100000000,37,141,"Pender County, NC",2015,"26,017","24,431","1,586",6.1
CN3714300000000,37,143,"Perquimans County, NC",2015,"5,156","4,788",368,7.1
CN3714500000000,37,145,"Person County, NC",2015,"17,884","16,670","1,214",6.8
CN3714700000000,37,147,"Pitt County, NC",2015,"87,688","82,376","5,312",6.1
CN3714900000000,37,149,"Polk County, NC",2015,"8,661","8,220",441,5.1
CN3715100000000,37,151,"Randolph County, NC",2015,"66,641","62,839","3,802",5.7
CN3715300000000,37,153,"Richmond County, NC",2015,"16,926","15,586","1,340",7.9
CN3715500000000,37,155,"Robeson County, NC",2015,"51,047","46,723","4,324",8.5
CN3715700000000,37,157,"Rockingham County, NC",2015,"41,121","38,400","2,721",6.6
CN3715900000000,37,159,"Rowan County, NC",2015,"63,095","59,252","3,843",6.1
CN3716100000000,37,161,"Rutherford County, NC",2015,"25,050","23,104","1,946",7.8
CN3716300000000,37,163,"Sampson County, NC",2015,"29,543","27,794","1,749",5.9
CN3716500000000,37,165,"Scotland County, NC",2015,"11,860","10,603","1,257",10.6
CN3716700000000,37,167,"Stanly County, NC",2015,"28,796","27,263","1,533",5.3
CN3716900000000,37,169,"Stokes County, NC",2015,"21,804","20,620","1,184",5.4
CN3717100000000,37,171,"Surry County, NC",2015,"33,328","31,522","1,806",5.4
CN3717300000000,37,173,"Swain County, NC",2015,"6,775","6,255",520,7.7
CN3717500000000,37,175,"Transylvania County, NC",2015,"13,546","12,809",737,5.4
CN3717700000000,37,177,"Tyrrell County, NC",2015,"1,547","1,400",147,9.5
CN3717900000000,37,179,"Union County, NC",2015,"112,322","106,879","5,443",4.8
CN3718100000000,37,181,"Vance County, NC",2015,"18,047","16,501","1,546",8.6
CN3718300000000,37,183,"Wake County, NC",2015,"539,483","514,064","25,419",4.7
CN3718500000000,37,185,"Warren County, NC",2015,"7,212","6,614",598,8.3
CN3718700000000,37,187,"Washington County, NC",2015,"4,967","4,536",431,8.7
CN3718900000000,37,189,"Watauga County, NC",2015,"27,391","26,064","1,327",4.8
CN3719100000000,37,191,"Wayne County, NC",2015,"53,729","50,472","3,257",6.1
CN3719300000000,37,193,"Wilkes County, NC",2015,"29,629","27,945","1,684",5.7
CN3719500000000,37,195,"Wilson County, NC",2015,"36,751","33,260","3,491",9.5
CN3719700000000,37,197,"Yadkin County, NC",2015,"17,487","16,613",874,5
CN3719900000000,37,199,"Yancey County, NC",2015,"7,415","6,978",437,5.9
CN3800100000000,38,1,"Adams County, ND",2015,"1,109","1,077",32,2.9
CN3800300000000,38,3,"Barnes County, ND",2015,"5,647","5,466",181,3.2
CN3800500000000,38,5,"Benson County, ND",2015,"2,481","2,367",114,4.6
CN3800700000000,38,7,"Billings County, ND",2015,468,454,14,3
CN3800900000000,38,9,"Bottineau County, ND",2015,"3,243","3,101",142,4.4
CN3801100000000,38,11,"Bowman County, ND",2015,"1,863","1,828",35,1.9
CN3801300000000,38,13,"Burke County, ND",2015,"1,182","1,143",39,3.3
CN3801500000000,38,15,"Burleigh County, ND",2015,"48,981","47,814","1,167",2.4
CN3801700000000,38,17,"Cass County, ND",2015,"95,417","93,277","2,140",2.2
CN3801900000000,38,19,"Cavalier County, ND",2015,"2,062","2,005",57,2.8
CN3802100000000,38,21,"Dickey County, ND",2015,"2,553","2,506",47,1.8
CN3802300000000,38,23,"Divide County, ND",2015,"1,816","1,783",33,1.8
CN3802500000000,38,25,"Dunn County, ND",2015,"4,020","3,941",79,2
CN3802700000000,38,27,"Eddy County, ND",2015,"1,271","1,210",61,4.8
CN3802900000000,38,29,"Emmons County, ND",2015,"1,553","1,476",77,5
CN3803100000000,38,31,"Foster County, ND",2015,"1,630","1,583",47,2.9
CN3803300000000,38,33,"Golden Valley County, ND",2015,978,956,22,2.2
CN3803500000000,38,35,"Grand Forks County, ND",2015,"37,527","36,612",915,2.4
CN3803700000000,38,37,"Grant County, ND",2015,"1,320","1,278",42,3.2
CN3803900000000,38,39,"Griggs County, ND",2015,"1,155","1,128",27,2.3
CN3804100000000,38,41,"Hettinger County, ND",2015,"1,555","1,516",39,2.5
CN3804300000000,38,43,"Kidder County, ND",2015,"1,343","1,294",49,3.6
CN3804500000000,38,45,"LaMoure County, ND",2015,"2,272","2,216",56,2.5
CN3804700000000,38,47,"Logan County, ND",2015,948,921,27,2.8
CN3804900000000,38,49,"McHenry County, ND",2015,"3,281","3,143",138,4.2
CN3805100000000,38,51,"McIntosh County, ND",2015,"1,245","1,206",39,3.1
CN3805300000000,38,53,"McKenzie County, ND",2015,"9,209","8,980",229,2.5
CN3805500000000,38,55,"McLean County, ND",2015,"4,925","4,741",184,3.7
CN3805700000000,38,57,"Mercer County, ND",2015,"4,310","4,129",181,4.2
CN3805900000000,38,59,"Morton County, ND",2015,"16,273","15,772",501,3.1
CN3806100000000,38,61,"Mountrail County, ND",2015,"8,147","7,987",160,2
CN3806300000000,38,63,"Nelson County, ND",2015,"1,519","1,462",57,3.8
CN3806500000000,38,65,"Oliver County, ND",2015,883,831,52,5.9
CN3806700000000,38,67,"Pembina County, ND",2015,"3,611","3,418",193,5.3
CN3806900000000,38,69,"Pierce County, ND",2015,"1,839","1,762",77,4.2
CN3807100000000,38,71,"Ramsey County, ND",2015,"5,692","5,499",193,3.4
CN3807300000000,38,73,"Ransom County, ND",2015,"2,777","2,709",68,2.4
CN3807500000000,38,75,"Renville County, ND",2015,"1,339","1,294",45,3.4
CN3807700000000,38,77,"Richland County, ND",2015,"8,603","8,368",235,2.7
CN3807900000000,38,79,"Rolette County, ND",2015,"4,890","4,386",504,10.3
CN3808100000000,38,81,"Sargent County, ND",2015,"2,257","2,216",41,1.8
CN3808300000000,38,83,"Sheridan County, ND",2015,726,689,37,5.1
CN3808500000000,38,85,"Sioux County, ND",2015,"1,294","1,237",57,4.4
CN3808700000000,38,87,"Slope County, ND",2015,465,453,12,2.6
CN3808900000000,38,89,"Stark County, ND",2015,"20,298","19,749",549,2.7
CN3809100000000,38,91,"Steele County, ND",2015,"1,063","1,039",24,2.3
CN3809300000000,38,93,"Stutsman County, ND",2015,"10,713","10,437",276,2.6
CN3809500000000,38,95,"Towner County, ND",2015,"1,242","1,209",33,2.7
CN3809700000000,38,97,"Traill County, ND",2015,"4,452","4,326",126,2.8
CN3809900000000,38,99,"Walsh County, ND",2015,"5,580","5,347",233,4.2
CN3810100000000,38,101,"Ward County, ND",2015,"34,299","33,205","1,094",3.2
CN3810300000000,38,103,"Wells County, ND",2015,"2,173","2,086",87,4
CN3810500000000,38,105,"Williams County, ND",2015,"28,717","28,035",682,2.4
CN3900100000000,39,1,"Adams County, OH",2015,"10,681","9,842",839,7.9
CN3900300000000,39,3,"Allen County, OH",2015,"47,839","45,520","2,319",4.8
CN3900500000000,39,5,"Ashland County, OH",2015,"25,973","24,670","1,303",5
CN3900700000000,39,7,"Ashtabula County, OH",2015,"44,344","41,699","2,645",6
CN3900900000000,39,9,"Athens County, OH",2015,"27,908","26,172","1,736",6.2
CN3901100000000,39,11,"Auglaize County, OH",2015,"24,452","23,553",899,3.7
CN3901300000000,39,13,"Belmont County, OH",2015,"31,148","29,174","1,974",6.3
CN3901500000000,39,15,"Brown County, OH",2015,"19,485","18,272","1,213",6.2
CN3901700000000,39,17,"Butler County, OH",2015,"187,441","178,844","8,597",4.6
CN3901900000000,39,19,"Carroll County, OH",2015,"13,347","12,552",795,6
CN3902100000000,39,21,"Champaign County, OH",2015,"19,873","19,004",869,4.4
CN3902300000000,39,23,"Clark County, OH",2015,"64,075","60,875","3,200",5
CN3902500000000,39,25,"Clermont County, OH",2015,"102,671","98,041","4,630",4.5
CN3902700000000,39,27,"Clinton County, OH",2015,"16,685","15,650","1,035",6.2
CN3902900000000,39,29,"Columbiana County, OH",2015,"49,382","46,486","2,896",5.9
CN3903100000000,39,31,"Coshocton County, OH",2015,"15,850","14,841","1,009",6.4
CN3903300000000,39,33,"Crawford County, OH",2015,"19,074","17,968","1,106",5.8
CN3903500000000,39,35,"Cuyahoga County, OH",2015,"608,690","577,037","31,653",5.2
CN3903700000000,39,37,"Darke County, OH",2015,"26,215","25,098","1,117",4.3
CN3903900000000,39,39,"Defiance County, OH",2015,"18,671","17,756",915,4.9
CN3904100000000,39,41,"Delaware County, OH",2015,"102,340","98,729","3,611",3.5
CN3904300000000,39,43,"Erie County, OH",2015,"37,356","35,288","2,068",5.5
CN3904500000000,39,45,"Fairfield County, OH",2015,"74,877","71,619","3,258",4.4
CN3904700000000,39,47,"Fayette County, OH",2015,"14,022","13,330",692,4.9
CN3904900000000,39,49,"Franklin County, OH",2015,"655,826","629,006","26,820",4.1
CN3905100000000,39,51,"Fulton County, OH",2015,"22,435","21,342","1,093",4.9
CN3905300000000,39,53,"Gallia County, OH",2015,"12,204","11,412",792,6.5
CN3905500000000,39,55,"Geauga County, OH",2015,"48,668","46,625","2,043",4.2
CN3905700000000,39,57,"Greene County, OH",2015,"80,377","76,871","3,506",4.4
CN3905900000000,39,59,"Guernsey County, OH",2015,"19,200","18,011","1,189",6.2
CN3906100000000,39,61,"Hamilton County, OH",2015,"401,449","383,393","18,056",4.5
CN3906300000000,39,63,"Hancock County, OH",2015,"40,755","39,264","1,491",3.7
CN3906500000000,39,65,"Hardin County, OH",2015,"14,495","13,797",698,4.8
CN3906700000000,39,67,"Harrison County, OH",2015,"7,184","6,732",452,6.3
CN3906900000000,39,69,"Henry County, OH",2015,"13,547","12,790",757,5.6
CN3907100000000,39,71,"Highland County, OH",2015,"16,935","15,858","1,077",6.4
CN3907300000000,39,73,"Hocking County, OH",2015,"13,011","12,285",726,5.6
CN3907500000000,39,75,"Holmes County, OH",2015,"20,625","19,920",705,3.4
CN3907700000000,39,77,"Huron County, OH",2015,"27,611","25,796","1,815",6.6
CN3907900000000,39,79,"Jackson County, OH",2015,"13,047","12,067",980,7.5
CN3908100000000,39,81,"Jefferson County, OH",2015,"29,383","27,204","2,179",7.4
CN3908300000000,39,83,"Knox County, OH",2015,"31,227","29,779","1,448",4.6
CN3908500000000,39,85,"Lake County, OH",2015,"123,466","117,878","5,588",4.5
